Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
3235,SP,POA,4,3,3800
3236,POA,RIO,8,4,3200
3237,REC,REC,5,4,4400
3238,POA,SAO,3,4,3800
3239,PMW,FLN,7,5,5800
3240,SP,PMW,7,3,3700
3241,FLN,POA,4,4,4300
3242,POA,MCZ,9,3,2800
3243,SAO,REC,7,3,3800
3244,BSB,SSA,5,4,4700
3245,SAO,SAO,6,3,5400
3246,MCZ,BSB,5,4,3900
3247,BH,PMW,10,4,4500
3248,SSA,SSA,2,4,4200
3249,RIO,POA,5,3,5200
3250,REC,BSB,7,4,3400
3251,FLN,PMW,10,3,2100
3252,BH,SAO,4,4,2400
3253,BH,SSA,3,3,3000
3254,PMW,BSB,9,5,5700
3255,BH,REC,6,4,2400
3256,BSB,RIO,7,4,4100
3257,FLN,PMW,8,4,5400
3258,SSA,MCZ,10,3,3400
3259,REC,PMW,9,5,4800
3260,RIO,POA,9,3,3500
3261,BH,SSA,6,5,2000
3262,POA,RIO,6,5,3200
3263,POA,FLN,9,3,3400
3264,BSB,RIO,9,4,5400
3265,REC,MCZ,2,5,3800
3266,SAO,SSA,2,3,4300
3267,RIO,RIO,5,5,2500
3268,FLN,PMW,6,3,2200
3269,MCZ,BSB,2,5,4000
3270,PMW,BSB,4,4,2900
3271,SAO,SAO,10,3,3600
3272,MCZ,MCZ,4,4,4000
3273,MCZ,REC,4,3,4200
3274,REC,BH,9,5,5700
3275,POA,RIO,7,4,4500
3276,SAO,REC,5,3,3200
3277,BSB,PMW,8,4,5400
3278,PMW,FLN,9,3,4600
3279,POA,MCZ,6,5,4600
3280,REC,POA,8,4,4300
3281,REC,REC,10,5,4200
3282,FLN,BSB,6,4,3400
3283,SSA,MCZ,2,3,3100
3284,BSB,PMW,7,4,4100
3285,MCZ,FLN,4,5,5600
3286,RIO,MCZ,7,3,4800
3287,BH,POA,4,3,2700
3288,SSA,FLN,5,3,4900
3289,SP,SSA,10,4,5100
3290,PMW,POA,2,5,4900
3291,POA,BH,5,3,4000
3292,PMW,REC,5,4,4500
3293,FLN,BSB,3,3,2500
3294,REC,FLN,9,5,4100
3295,BH,BSB,4,5,2500
3296,MCZ,POA,5,5,3800
3297,BSB,MCZ,7,4,3100
3298,MCZ,POA,8,4,3600
3299,POA,MCZ,6,4,2900
3300,SAO,POA,8,3,5200
3301,REC,SAO,8,5,4800
3302,SSA,FLN,7,3,4300
3303,MCZ,PMW,8,3,3800
3304,REC,FLN,9,4,2000
3305,SSA,BSB,2,4,2500
3306,POA,FLN,9,3,2400
3307,RIO,PMW,4,5,2200
3308,REC,RIO,7,3,2700
3309,MCZ,POA,10,3,5000
3310,POA,PMW,8,5,4200
3311,SP,SAO,3,4,5100
3312,POA,SAO,4,3,4900
3313,SP,BH,9,5,2500
3314,RIO,SSA,8,5,2800
3315,MCZ,BH,5,5,5900
3316,POA,PMW,6,5,5300
3317,PMW,MCZ,3,5,5300
3318,SP,BSB,4,5,2300
3319,MCZ,BSB,2,5,4100
3320,RIO,PMW,9,3,4700
3321,SSA,BH,10,4,4400
3322,PMW,POA,7,3,5100
3323,BH,PMW,10,3,4300
3324,BH,BSB,7,4,5500
3325,SP,FLN,9,3,2600
3326,BSB,SAO,2,5,2500
3327,MCZ,FLN,4,4,5200
3328,RIO,SAO,3,4,5300
3329,RIO,SAO,9,5,3300
3330,RIO,PMW,2,5,5400
3331,SSA,SSA,2,5,2700
3332,PMW,REC,6,3,5700
3333,POA,SSA,5,3,5700
3334,SSA,SSA,10,5,5000
3335,BH,BSB,9,4,2800
3336,BH,SSA,4,3,5600
3337,RIO,POA,3,5,2400
3338,RIO,BSB,10,3,2100
3339,FLN,SSA,2,4,3700
3340,SP,RIO,9,4,4200
3341,SP,PMW,2,4,4600
3342,POA,BSB,2,3,3800
3343,MCZ,SAO,3,4,3300
3344,BSB,MCZ,9,4,5700
3345,MCZ,BSB,10,5,2500
3346,BH,SAO,8,3,5400
3347,POA,SSA,4,4,2300
3348,SAO,SAO,10,5,5000
3349,RIO,FLN,8,3,3900
3350,RIO,MCZ,5,5,5400
3351,PMW,PMW,10,5,3800
3352,MCZ,POA,5,5,4200
3353,POA,MCZ,8,4,3700
3354,SP,RIO,8,4,3800
3355,POA,PMW,7,5,3100
3356,BH,MCZ,5,3,2500
3357,RIO,PMW,7,5,3200
3358,BH,SSA,4,3,2500
3359,SP,BSB,8,5,2400
3360,MCZ,REC,4,4,2800
3361,FLN,POA,2,3,5200
3362,FLN,FLN,4,3,2800
3363,SP,SAO,8,5,3200
3364,SSA,PMW,7,5,5100
3365,REC,MCZ,10,3,2100
3366,REC,PMW,4,4,4500
3367,SSA,SSA,9,3,3800
3368,SSA,FLN,6,3,5500
3369,RIO,BSB,3,4,3300
3370,POA,RIO,8,4,4800
3371,SSA,MCZ,5,3,4200
3372,REC,RIO,7,4,3600
3373,SSA,SAO,3,4,5000
3374,PMW,REC,7,3,4400
3375,PMW,PMW,5,5,3200
3376,SAO,FLN,7,4,3100
3377,REC,PMW,6,5,5900
3378,BH,BSB,3,3,2700
3379,REC,RIO,8,5,5500
3380,SP,MCZ,2,5,5600
3381,SSA,PMW,3,3,3900
3382,SSA,POA,3,3,5700
3383,SP,SAO,6,5,5000
3384,SP,SSA,4,3,3600
3385,BH,BSB,9,4,5100
3386,BH,PMW,6,4,5100
3387,PMW,FLN,4,3,2400
3388,PMW,FLN,5,3,4200
3389,POA,RIO,6,3,4300
3390,MCZ,BH,4,3,5000
3391,SP,PMW,9,3,2800
3392,FLN,BH,8,5,4000
3393,SP,FLN,3,5,3700
3394,BH,FLN,2,3,3600
3395,RIO,PMW,8,3,2500
3396,BH,MCZ,9,3,3500
3397,SP,BH,7,5,5200
3398,SAO,FLN,9,3,3800
3399,SAO,FLN,8,3,2100
3400,PMW,REC,5,4,3500
3401,MCZ,POA,9,5,4200
3402,MCZ,MCZ,4,5,4200
3403,SAO,BH,10,5,4000
3404,BH,FLN,9,4,2700
3405,REC,RIO,9,3,5600
3406,FLN,BH,7,5,4600
3407,MCZ,POA,3,4,3100
3408,REC,SSA,3,4,2200
3409,FLN,PMW,2,3,4700
3410,SAO,PMW,3,3,4100
3411,POA,BH,5,5,4400
3412,RIO,BSB,7,4,2400
3413,FLN,BH,10,5,4300
3414,SSA,BH,9,5,4000
3415,MCZ,FLN,9,3,2300
3416,MCZ,BSB,8,5,4800
3417,POA,POA,5,4,3700
3418,BSB,PMW,6,4,2100
3419,SP,POA,4,4,4400
3420,BSB,PMW,8,3,4200
3421,REC,PMW,5,5,4900
3422,SAO,BH,9,4,2200
3423,PMW,BSB,6,5,3600
3424,POA,SAO,10,3,4300
3425,POA,SAO,8,3,2400
3426,MCZ,BSB,6,4,5800
3427,PMW,PMW,9,5,4900
3428,MCZ,PMW,2,3,2700
3429,MCZ,BSB,4,5,3400
3430,PMW,MCZ,5,4,4600
3431,SSA,SSA,7,4,3900
3432,SP,POA,4,3,2300
3433,RIO,SAO,3,5,4500
3434,BSB,PMW,10,4,4300
3435,MCZ,REC,9,3,5600
3436,MCZ,SAO,9,3,5100
3437,SSA,REC,10,3,5400
3438,BH,REC,2,4,4700
3439,SAO,POA,4,3,5100
3440,MCZ,BSB,9,3,5900
3441,SAO,POA,8,5,5300
3442,REC,SSA,3,4,3000
3443,SAO,PMW,5,5,2900
3444,POA,BSB,6,3,3900
3445,SP,MCZ,6,5,5300
3446,SP,MCZ,9,3,4700
3447,RIO,MCZ,2,3,5000
3448,BSB,PMW,2,3,3300
3449,BH,RIO,2,3,3100
3450,FLN,BSB,4,5,2400
3451,POA,PMW,6,4,5300
3452,PMW,FLN,3,4,5800
3453,BSB,PMW,2,4,5000
3454,BH,RIO,2,5,3600
3455,MCZ,PMW,5,3,4400
3456,FLN,PMW,10,5,2600
3457,PMW,POA,4,4,4200
3458,PMW,SAO,8,5,5300
3459,MCZ,RIO,7,3,3800
3460,SAO,MCZ,5,5,4700
3461,MCZ,POA,3,3,2700
3462,SAO,REC,2,4,5000
3463,REC,RIO,3,3,3300
3464,PMW,SSA,3,5,5400
3465,FLN,MCZ,3,5,3300
3466,SAO,BSB,9,4,3600
3467,BH,BSB,8,4,2800
3468,RIO,FLN,8,5,3800
3469,RIO,POA,4,3,3200
3470,RIO,POA,7,4,5200
3471,RIO,BH,4,5,3900
3472,BSB,REC,9,3,3200
3473,FLN,POA,3,4,2100
3474,RIO,POA,3,5,3600
3475,REC,FLN,6,3,2700
3476,SSA,BH,7,3,5100
3477,MCZ,PMW,3,5,5400
3478,POA,SAO,3,3,3500
3479,SSA,POA,9,3,5100
3480,FLN,BH,5,5,2100
3481,SAO,REC,3,5,3200
3482,POA,PMW,5,4,2400
3483,BSB,MCZ,4,3,4600
3484,PMW,BH,2,5,3100
3485,BSB,PMW,2,4,2500
3486,BSB,SAO,7,3,4100
3487,SSA,BH,7,3,3000
3488,SSA,SAO,10,5,3700
3489,PMW,REC,6,5,5500
3490,FLN,REC,8,5,4200
3491,SP,PMW,5,4,4700
3492,BH,FLN,2,3,4900
3493,MCZ,SAO,10,3,5600
3494,BH,SSA,3,5,5500
3495,BH,RIO,2,4,4800
3496,BSB,PMW,2,4,5100
3497,POA,PMW,9,3,3400
3498,MCZ,PMW,3,4,5700
3499,RIO,PMW,6,3,2500
3500,FLN,MCZ,4,3,4800
3501,MCZ,BSB,4,4,3700
3502,SP,FLN,8,4,2900
3503,BSB,BH,7,4,3300
3504,SSA,MCZ,8,3,2500
3505,MCZ,POA,7,5,4300
3506,FLN,BSB,3,4,2500
3507,PMW,MCZ,6,5,2200
3508,MCZ,PMW,2,3,2400
3509,BSB,BH,6,3,4500
3510,POA,PMW,5,3,3700
3511,BSB,POA,7,3,2000
3512,BH,BH,4,5,3400
3513,SP,REC,6,5,3400
3514,BSB,MCZ,6,5,5700
3515,BSB,POA,8,4,4100
3516,FLN,BH,3,4,4900
3517,SP,BH,2,4,4500
3518,POA,MCZ,4,4,3100
3519,RIO,FLN,10,3,5100
3520,BH,BSB,4,3,3200
3521,SSA,PMW,3,3,5800
3522,MCZ,BH,3,3,3000
3523,BSB,BH,5,5,3300
3524,SSA,RIO,7,4,3800
3525,BSB,RIO,9,3,4900
3526,RIO,BSB,7,3,4300
3527,PMW,PMW,4,3,4100
3528,REC,PMW,2,3,3100
3529,REC,REC,9,4,5200
3530,BH,POA,3,4,5000
3531,BSB,BSB,4,5,2100
3532,BH,PMW,8,5,4400
3533,BH,PMW,7,3,4200
3534,PMW,SSA,8,4,3400
3535,PMW,MCZ,10,4,5900
3536,BH,PMW,3,4,5600
3537,SSA,POA,7,5,5300
3538,BSB,BH,8,5,5500
3539,SP,BSB,8,3,2100
3540,SAO,RIO,3,4,2800
3541,PMW,FLN,10,5,5800
3542,PMW,SAO,9,4,2500
3543,SAO,PMW,5,4,5600
3544,SP,SSA,9,4,3100
3545,RIO,BSB,6,5,4800
3546,SAO,SSA,2,3,5400
3547,FLN,PMW,8,3,5800
3548,REC,FLN,8,5,5700
3549,PMW,REC,10,3,4200
3550,RIO,REC,6,5,4100
3551,MCZ,PMW,10,3,4500
3552,PMW,PMW,8,3,3400
3553,FLN,BH,9,4,5600
3554,SAO,POA,2,3,4000
3555,PMW,SSA,9,4,4600
3556,SSA,MCZ,8,3,3900
3557,FLN,SAO,3,5,2100
3558,MCZ,PMW,5,3,5600
3559,BH,BH,6,5,4000
3560,SP,FLN,8,4,3000
3561,POA,FLN,10,4,2000
3562,BSB,POA,7,4,2600
3563,BSB,BH,10,5,5600
3564,MCZ,PMW,3,5,4100
3565,SAO,BSB,2,4,3500
3566,MCZ,SAO,7,5,5100
3567,REC,RIO,9,3,4600
3568,FLN,REC,5,5,4200
3569,FLN,BH,4,5,2300
3570,SP,SSA,8,3,3300
3571,SP,SSA,8,4,3900
3572,SP,RIO,2,3,4800
3573,SSA,POA,4,3,5700
3574,SSA,BSB,8,4,3500
3575,SSA,BH,9,4,2600
3576,BSB,RIO,4,3,5100
3577,RIO,PMW,7,5,4200
3578,REC,SSA,6,3,4900
3579,FLN,PMW,2,3,4100
3580,REC,REC,9,5,3200
3581,BSB,BH,10,3,5200
3582,SAO,FLN,4,5,2600
3583,SP,POA,7,4,4800
3584,BSB,REC,4,4,3300
3585,REC,SAO,4,3,5200
3586,MCZ,BH,2,4,2900
3587,RIO,REC,3,5,4400
3588,POA,SSA,4,5,5700
3589,BH,FLN,3,4,2900
3590,BSB,BH,4,3,3300
3591,SSA,MCZ,4,5,3100
3592,BSB,BH,4,5,3000
3593,BSB,MCZ,4,3,4200
3594,BSB,POA,3,4,3200
3595,REC,BSB,2,4,4700
3596,RIO,PMW,3,5,5100
3597,FLN,POA,9,5,2500
3598,REC,FLN,5,4,5600
3599,FLN,PMW,4,3,2200
3600,RIO,PMW,2,4,5900
3601,PMW,PMW,4,5,4700
3602,POA,SSA,8,4,5300
3603,SSA,SSA,6,3,4200
3604,PMW,BSB,6,3,2900
3605,RIO,POA,9,5,5100
3606,SSA,SAO,6,3,5800
3607,SP,BH,9,4,3600
3608,FLN,POA,2,5,3800
3609,RIO,REC,9,4,3300
3610,MCZ,POA,5,3,2100
3611,MCZ,MCZ,10,5,2500
3612,BH,MCZ,9,4,2400
3613,PMW,POA,2,4,5300
3614,PMW,RIO,10,3,3800
3615,BH,SAO,5,5,2500
3616,REC,PMW,4,5,3600
3617,SP,SAO,7,3,4700
3618,REC,REC,9,4,2600
3619,BSB,POA,5,4,2900
3620,REC,SSA,3,5,4700
3621,MCZ,POA,3,4,2400
3622,SAO,MCZ,5,5,4400
3623,FLN,POA,4,5,2100
3624,REC,POA,10,5,5200
3625,BSB,SSA,3,3,3600
3626,RIO,REC,3,4,4600
3627,FLN,RIO,2,4,5600
3628,POA,BSB,3,4,5600
3629,RIO,PMW,3,3,2700
3630,SAO,SAO,5,4,5800
3631,FLN,BH,2,4,2600
3632,POA,MCZ,9,5,4500
3633,REC,RIO,8,4,5500
3634,SSA,RIO,7,5,4700
3635,BH,BSB,8,5,3900
3636,BH,FLN,10,5,2900
3637,RIO,POA,2,5,4700
3638,SP,SSA,6,4,3900
3639,BSB,PMW,3,3,4000
3640,SP,BSB,3,3,4400
3641,BH,BH,10,3,4600
3642,MCZ,SSA,10,5,4400
3643,SSA,FLN,9,5,5300
3644,PMW,FLN,3,4,5500
3645,FLN,PMW,10,3,5500
3646,RIO,BSB,4,4,5300
3647,SP,BSB,10,3,2500
3648,SP,MCZ,7,5,5700
3649,SAO,RIO,6,3,5000
3650,SP,REC,3,5,5200
3651,SAO,REC,10,5,3600
3652,RIO,FLN,2,5,2600
3653,SP,PMW,3,5,2200
3654,POA,SAO,9,5,2200
3655,BSB,REC,2,3,2900
3656,BSB,POA,2,4,3600
3657,RIO,SAO,6,3,5500
3658,FLN,FLN,3,5,2700
3659,POA,POA,8,4,5600
3660,RIO,BSB,6,3,5600
3661,RIO,PMW,3,4,5000
3662,BSB,PMW,6,5,3000
3663,POA,MCZ,9,4,5100
3664,BSB,BH,3,3,3700
3665,BSB,FLN,10,4,2800
3666,SP,BH,10,4,2100
3667,SSA,PMW,9,3,5100
3668,RIO,MCZ,10,4,3400
3669,BSB,PMW,8,5,2300
3670,MCZ,RIO,8,3,4800
3671,FLN,BH,2,4,2900
3672,SAO,POA,5,4,4400
3673,SSA,POA,3,4,4800
3674,SSA,BSB,5,4,5200
3675,POA,BH,2,4,2700
3676,PMW,PMW,10,5,2100
3677,MCZ,POA,3,4,5100
3678,PMW,RIO,10,3,4300
3679,FLN,SAO,4,5,5100
3680,RIO,RIO,2,3,3300
3681,SP,REC,8,4,3500
3682,SSA,BSB,8,5,3800
3683,PMW,PMW,3,3,2700
3684,MCZ,PMW,4,5,4600
3685,BH,PMW,10,3,4400
3686,BSB,PMW,10,4,4200
3687,SP,PMW,5,5,4200
3688,REC,BSB,9,3,3900
3689,PMW,BSB,7,5,2400
3690,SSA,MCZ,5,5,3300
3691,RIO,REC,7,4,2300
3692,SAO,PMW,7,5,3200
3693,PMW,POA,5,3,2700
3694,MCZ,MCZ,5,5,4600
3695,MCZ,REC,7,3,2800
3696,SSA,POA,4,4,2500
3697,RIO,PMW,9,5,3300
3698,BSB,SAO,8,5,4900
3699,SP,PMW,4,5,5400
3700,MCZ,SSA,3,4,2900
3701,REC,RIO,7,3,5300
3702,MCZ,SAO,6,4,4500
3703,MCZ,RIO,2,3,2000
3704,FLN,REC,5,3,3800
3705,MCZ,REC,8,4,3300
3706,BH,PMW,5,3,5900
3707,SP,PMW,2,4,2900
3708,SAO,MCZ,4,5,2500
3709,POA,MCZ,3,4,2000
3710,BSB,MCZ,9,4,5500
3711,BSB,SAO,4,5,4900
3712,RIO,SAO,4,3,5200
3713,RIO,POA,2,4,3600
3714,BSB,POA,6,4,3900
3715,SSA,BSB,3,3,4400
3716,REC,SAO,5,3,4100
3717,SP,SAO,6,5,5600
3718,REC,REC,7,5,5800
3719,BH,MCZ,8,5,5600
3720,FLN,RIO,8,5,5800
3721,RIO,SSA,4,3,5300
3722,RIO,POA,5,5,2500
3723,RIO,SAO,9,3,3900
3724,SAO,BH,3,4,5500
3725,BH,SSA,3,4,5600
3726,FLN,SAO,3,5,5900
3727,SSA,PMW,2,4,3600
3728,SSA,RIO,10,4,5900
3729,MCZ,SSA,3,3,3200
3730,REC,REC,4,3,3200
3731,RIO,RIO,7,5,3000
3732,MCZ,MCZ,6,4,5900
3733,RIO,FLN,4,3,2200
3734,PMW,SSA,4,3,3100
3735,RIO,BH,4,5,2600
3736,SP,FLN,9,3,4800
3737,SAO,REC,2,4,4700
3738,BSB,SSA,4,4,4500
3739,RIO,FLN,7,3,4600
3740,BSB,BH,3,5,4400
3741,MCZ,PMW,5,4,5400
3742,MCZ,BSB,10,3,5100
3743,SP,RIO,8,4,3300
3744,BSB,BSB,5,3,3200
3745,REC,PMW,8,3,3800
3746,BH,REC,2,3,3500
3747,MCZ,SAO,3,4,4400
3748,BSB,BH,4,5,5000
3749,MCZ,PMW,10,5,5400
3750,RIO,SAO,3,3,2000
3751,SP,SSA,3,3,4500
3752,PMW,PMW,6,4,2100
3753,SAO,PMW,5,3,4200
3754,REC,PMW,5,3,3700
3755,RIO,BH,7,3,2500
3756,BSB,SAO,6,4,4400
3757,BSB,RIO,9,4,3600
3758,REC,POA,5,4,2100
3759,RIO,REC,4,4,3000
3760,SP,FLN,5,5,4400
3761,POA,FLN,8,3,4000
3762,FLN,PMW,10,5,5400
3763,BSB,FLN,2,4,5300
3764,MCZ,PMW,5,3,3100
3765,POA,PMW,3,4,2300
3766,BH,PMW,4,4,2400
3767,MCZ,BSB,8,4,5800
3768,RIO,BH,7,4,4600
3769,BSB,POA,7,4,5900
3770,BSB,RIO,10,3,3100
3771,FLN,PMW,6,5,3300
3772,SP,PMW,2,5,2900
3773,SP,SSA,8,3,4200
3774,BSB,PMW,7,4,2000
3775,REC,REC,4,4,3300
3776,MCZ,RIO,3,3,5600
3777,FLN,SSA,2,5,5500
3778,RIO,SSA,10,5,5400
3779,BH,RIO,3,3,2600
3780,REC,FLN,7,3,4300
3781,BSB,REC,2,3,2600
3782,REC,PMW,10,3,2400
3783,BSB,MCZ,7,5,3800
3784,SAO,FLN,8,4,4200
3785,POA,BSB,8,5,3600
3786,POA,REC,10,4,3600
3787,POA,PMW,6,3,4400
3788,SSA,POA,2,5,2300
3789,POA,PMW,5,3,5500
3790,REC,RIO,7,5,5100
3791,SAO,BSB,9,4,5000
3792,SAO,PMW,10,5,2100
3793,SAO,RIO,8,5,5300
3794,BSB,FLN,10,5,3000
3795,SP,PMW,3,5,2600
3796,RIO,POA,8,3,3100
3797,MCZ,POA,9,3,2400
3798,BH,MCZ,8,4,4700
3799,BSB,RIO,8,4,5500
3800,MCZ,POA,9,5,3900
3801,RIO,BH,5,3,5200
3802,BH,REC,9,3,5000
3803,MCZ,PMW,4,3,4300
3804,RIO,REC,10,3,2600
3805,PMW,SAO,8,5,3500
3806,REC,REC,10,3,5400
3807,RIO,FLN,6,5,3300
3808,REC,FLN,8,3,4100
3809,POA,FLN,5,3,3600
3810,POA,RIO,10,3,2200
3811,BH,POA,7,4,2300
3812,SP,FLN,10,3,3300
3813,POA,BH,7,5,4000
3814,SSA,MCZ,2,5,2500
3815,RIO,MCZ,7,3,5300
3816,BH,PMW,5,5,4900
3817,POA,PMW,5,5,5600
3818,FLN,BH,7,4,2200
3819,POA,BH,6,3,2500
3820,SSA,RIO,4,5,5100
3821,POA,PMW,6,3,4100
3822,REC,RIO,3,5,2100
3823,SAO,REC,2,3,3200
3824,SP,SAO,8,5,5600
3825,MCZ,FLN,3,4,4600
3826,BSB,BSB,3,5,5900
3827,FLN,POA,10,5,2400
3828,FLN,MCZ,6,4,3500
3829,MCZ,SSA,6,4,4800
3830,POA,MCZ,7,5,4700
3831,RIO,MCZ,8,3,4100
3832,BH,FLN,7,4,4100
3833,BH,BSB,10,4,4800
3834,POA,MCZ,8,4,3000
3835,PMW,POA,10,5,5800
3836,BSB,REC,2,3,2000
3837,SP,MCZ,10,4,2000
3838,POA,SAO,2,5,4300
3839,MCZ,FLN,6,4,3800
3840,REC,SSA,10,4,4200
3841,MCZ,SAO,9,5,4300
3842,REC,PMW,7,4,5100
3843,RIO,FLN,7,4,2200
3844,PMW,MCZ,2,4,5300
3845,BH,SAO,8,3,2900
3846,MCZ,SAO,3,5,3700
3847,BH,SAO,2,3,5800
3848,RIO,MCZ,2,4,3900
3849,MCZ,SAO,4,3,5000
3850,PMW,RIO,8,5,2900
3851,PMW,PMW,9,4,2100
3852,SP,SSA,5,5,4400
3853,PMW,SSA,4,5,2500
3854,FLN,POA,9,5,5900
3855,POA,REC,3,5,2200
3856,FLN,PMW,6,4,5600
3857,SAO,RIO,10,5,5400
3858,REC,PMW,10,3,4100
3859,BH,REC,5,5,2000
3860,BH,FLN,2,3,3100
3861,REC,BH,3,4,3300
3862,SAO,RIO,2,5,5900
3863,SP,BSB,2,4,4800
3864,REC,SSA,9,5,3600
3865,BH,PMW,10,5,2800
3866,PMW,MCZ,6,5,5000
3867,POA,PMW,9,3,5800
3868,RIO,BH,10,5,5600
3869,FLN,BSB,8,4,3900
3870,REC,SSA,10,5,3400
3871,PMW,REC,4,3,2300
3872,REC,POA,4,5,2100
3873,REC,BH,9,3,3000
3874,FLN,PMW,7,3,2200
3875,RIO,BSB,4,3,2800
3876,RIO,SSA,6,5,3700
3877,REC,SAO,4,3,2900
3878,PMW,SAO,8,4,3400
3879,BSB,REC,7,4,3100
3880,BH,SAO,9,3,4800
3881,PMW,SAO,10,4,5100
3882,SSA,REC,5,4,3600
3883,MCZ,POA,8,5,5400
3884,REC,BSB,10,3,5300
3885,FLN,SSA,4,5,3600
3886,SAO,BSB,9,4,5600
3887,RIO,BH,9,3,4200
3888,POA,RIO,5,5,2800
3889,SAO,MCZ,3,5,5900
3890,BSB,BSB,3,4,5500
3891,REC,MCZ,8,4,5000
3892,BH,PMW,6,4,3300
3893,SAO,SAO,4,4,4100
3894,BSB,RIO,5,3,3100
3895,SAO,POA,9,3,2500
3896,PMW,PMW,6,3,5100
3897,SSA,RIO,7,3,5000
3898,REC,RIO,7,3,3300
3899,MCZ,BSB,4,5,3200
3900,PMW,BSB,2,5,3800
3901,FLN,MCZ,5,5,4400
3902,FLN,SAO,5,4,5900
3903,RIO,PMW,2,5,4800
3904,POA,BH,9,3,3800
3905,BSB,MCZ,10,5,3900
3906,REC,SSA,8,3,3800
3907,SSA,FLN,2,4,5100
3908,POA,SSA,3,5,2400
3909,BSB,PMW,4,3,3300
3910,FLN,SSA,2,3,2500
3911,REC,MCZ,7,4,5800
3912,REC,BSB,6,5,3800
3913,RIO,POA,6,4,5000
3914,PMW,SSA,8,3,4700
3915,FLN,PMW,9,5,3900
3916,BH,RIO,2,4,3400
3917,MCZ,PMW,5,4,2500
3918,BSB,MCZ,2,3,3500
3919,SSA,REC,7,5,2500
3920,FLN,PMW,8,4,2400
3921,MCZ,MCZ,9,5,3800
3922,SSA,SSA,3,4,5000
3923,SSA,BH,5,4,5500
3924,SAO,REC,7,3,3400
3925,POA,FLN,9,3,2900
3926,SP,BH,2,4,4200
3927,BH,FLN,8,3,5200
3928,REC,BH,5,3,4700
3929,BH,POA,7,3,5300
3930,BH,PMW,3,3,3400
3931,SAO,RIO,7,4,5200
3932,BH,RIO,8,5,5800
3933,SAO,RIO,8,3,4500
3934,BSB,FLN,6,3,2200
3935,POA,SAO,7,3,4700
3936,RIO,SAO,3,3,4600
3937,MCZ,SAO,7,5,4000
3938,MCZ,RIO,6,5,5900
3939,FLN,PMW,2,4,2800
3940,MCZ,MCZ,9,3,3700
3941,RIO,RIO,7,3,3700
3942,FLN,FLN,4,5,3500
3943,SAO,BH,6,3,2500
3944,REC,SAO,9,3,2700
3945,REC,SAO,4,3,4100
3946,SSA,FLN,4,3,4400
3947,MCZ,POA,4,3,5400
3948,FLN,SAO,3,4,3800
3949,SAO,MCZ,7,4,4800
3950,REC,PMW,3,3,2500
3951,RIO,BSB,2,3,4400
3952,SAO,MCZ,3,4,3100
3953,POA,FLN,2,3,2500
3954,RIO,BSB,10,4,4500
3955,BSB,PMW,7,3,4200
3956,MCZ,FLN,7,3,5600
3957,BSB,BH,2,3,2400
3958,SP,REC,2,4,2400
3959,REC,SSA,5,3,4100
3960,BSB,BH,2,3,4100
3961,SAO,PMW,5,5,4600
3962,PMW,SAO,7,5,2300
3963,FLN,RIO,6,4,2800
3964,PMW,BH,6,4,5400
3965,BH,POA,6,4,4100
3966,FLN,BSB,6,5,5200
3967,BSB,POA,8,4,3500
3968,SAO,MCZ,7,5,2200
3969,MCZ,SSA,5,3,4500
3970,SP,PMW,4,3,5100
3971,REC,BSB,8,3,3500
3972,MCZ,FLN,8,4,4600
3973,REC,BH,6,3,3800
3974,RIO,PMW,5,5,3800
3975,REC,REC,7,3,5000
3976,REC,REC,8,5,5500
3977,MCZ,MCZ,5,5,5500
3978,SP,SSA,3,4,2700
3979,PMW,RIO,7,3,3900
3980,FLN,SAO,10,3,3200
3981,SSA,PMW,9,4,3300
3982,SAO,SSA,8,3,5600
3983,REC,POA,2,4,5600
3984,POA,RIO,6,3,2800
3985,POA,BSB,7,4,4700
3986,POA,SAO,5,3,5000
3987,POA,REC,3,3,2800
3988,BH,SSA,4,4,4100
3989,RIO,BH,9,5,2600
3990,FLN,PMW,10,4,2600
3991,MCZ,SAO,7,5,5200
3992,MCZ,BSB,10,5,5800
3993,MCZ,SSA,9,5,2600
3994,PMW,MCZ,7,3,3200
3995,BH,SSA,5,3,3600
3996,POA,PMW,2,5,5500
3997,RIO,MCZ,2,4,5700
3998,SAO,PMW,3,5,2100
3999,BSB,PMW,8,5,3300
4000,SAO,PMW,5,5,3400
4001,FLN,BH,3,5,5300
4002,SAO,PMW,10,5,3600
4003,REC,MCZ,4,4,5400
4004,SAO,MCZ,9,5,4400
4005,SAO,PMW,8,4,2100
4006,RIO,REC,3,4,5700
4007,SAO,MCZ,3,3,2000
4008,SAO,RIO,2,3,4700
4009,REC,MCZ,6,5,2400
4010,REC,FLN,9,4,2000
4011,POA,BSB,6,5,3200
4012,SP,SAO,10,5,4500
4013,MCZ,MCZ,2,5,3500
4014,BSB,SSA,6,5,3700
4015,BSB,BSB,8,5,4700
4016,SSA,POA,9,3,3600
4017,MCZ,SAO,3,3,5900
4018,SP,PMW,2,4,4200
4019,POA,POA,3,5,2600
4020,REC,PMW,10,4,2600
4021,POA,PMW,6,5,5300
4022,MCZ,POA,7,5,3900
4023,FLN,SAO,2,4,3100
4024,RIO,RIO,10,3,2300
4025,PMW,REC,4,5,2600
4026,SAO,RIO,3,5,3800
4027,SSA,BSB,9,3,4200
