Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
846,SAO,PMW,3,3,6621
847,BH,RIO,1,5,9575
848,BSB,PMW,20,5,7534
849,SSA,FLN,19,4,8071
850,RIO,PMW,16,5,7843
851,SP,SAO,6,4,3545
852,PMW,REC,9,1,2858
853,MCZ,SP,8,4,9300
854,MCZ,BSB,1,1,2962
855,MCZ,SAO,19,5,2929
856,BSB,RIO,10,4,7404
857,BH,PMW,9,3,9367
858,RIO,SSA,15,2,8808
859,BH,REC,18,3,8695
860,SAO,RIO,20,4,6576
861,PMW,RIO,5,1,2401
862,SP,BH,2,2,8616
863,SP,RIO,17,1,6370
864,SP,BSB,6,3,5110
865,POA,BH,1,5,7718
866,MCZ,SP,6,4,8300
867,SP,BH,7,2,9263
868,MCZ,POA,13,1,7919
869,SAO,RIO,7,1,3009
870,RIO,SP,1,1,8507
871,BH,POA,4,1,2698
872,SP,MCZ,8,3,3610
873,BH,REC,14,5,8551
874,PMW,REC,11,1,9195
875,POA,MCZ,13,2,7737
876,PMW,BH,12,5,7371
877,BH,POA,2,5,4139
878,MCZ,PMW,12,1,6136
879,SAO,BSB,13,1,9490
880,BH,SSA,1,3,9071
881,SSA,SAO,6,2,3676
882,BH,SSA,8,5,9321
883,PMW,SSA,2,4,8744
884,SAO,REC,11,2,3615
885,BH,FLN,16,3,3426
886,SSA,BH,9,4,4898
887,SAO,REC,12,5,7248
888,MCZ,BH,12,3,4006
889,MCZ,RIO,16,2,9230
890,BH,BSB,1,3,5302
891,SP,POA,6,1,2156
892,SP,PMW,18,3,7114
893,MCZ,BH,3,2,7361
894,SSA,SAO,19,3,8519
895,REC,PMW,2,5,6830
896,REC,RIO,1,5,9163
897,SSA,PMW,15,3,8137
898,PMW,RIO,15,1,2767
899,FLN,POA,12,5,4675
900,SSA,PMW,19,3,9994
901,MCZ,BSB,9,1,8496
902,SP,PMW,18,5,2082
903,RIO,SSA,9,1,3878
904,PMW,POA,11,1,7037
905,POA,REC,3,3,2251
906,RIO,SSA,20,3,8419
907,SP,FLN,9,5,5148
908,SSA,BH,2,3,7902
909,RIO,POA,4,1,7975
910,POA,SAO,17,1,2412
911,POA,MCZ,1,2,7649
912,FLN,SAO,16,2,6540
913,MCZ,POA,12,1,4975
914,SP,SSA,13,3,8804
915,MCZ,POA,4,3,4949
916,RIO,SP,5,1,6639
917,RIO,BSB,10,4,7606
918,SAO,MCZ,2,5,7815
919,FLN,SSA,2,1,6537
920,RIO,MCZ,14,4,8859
921,PMW,SAO,20,5,9903
922,RIO,MCZ,5,5,5175
923,REC,MCZ,15,2,4475
924,PMW,SAO,9,1,6049
925,MCZ,FLN,6,1,9520
926,SP,BH,6,2,9134
927,POA,SP,5,4,8811
928,MCZ,BH,1,4,5440
929,MCZ,FLN,2,1,7998
930,PMW,SSA,5,1,9794
931,FLN,BSB,4,4,6961
932,MCZ,FLN,6,2,7658
933,FLN,POA,13,3,7652
934,SAO,REC,10,3,8204
935,POA,REC,11,3,3870
936,FLN,MCZ,1,5,7410
937,BSB,POA,19,2,8488
938,POA,SSA,12,1,9270
939,REC,BH,10,2,2065
940,SSA,SP,5,5,6983
941,PMW,MCZ,17,3,7810
942,BSB,MCZ,15,5,7058
943,POA,MCZ,4,5,4800
944,MCZ,POA,11,1,2017
945,POA,MCZ,2,5,6503
946,POA,REC,14,3,9655
947,RIO,MCZ,12,4,2726
948,PMW,BH,17,5,3602
949,REC,POA,20,2,4445
950,PMW,SP,18,3,2342
951,BH,BSB,15,3,9900
952,RIO,FLN,6,1,3474
953,BH,MCZ,6,2,9229
954,PMW,FLN,12,2,2481
955,SAO,MCZ,2,1,6252
956,MCZ,SP,3,2,4922
957,RIO,FLN,20,5,9282
958,BSB,POA,2,3,6634
959,SAO,SP,3,3,4895
960,PMW,BSB,15,3,9114
961,SSA,PMW,2,4,6745
962,POA,MCZ,17,4,3568
963,FLN,POA,18,4,4117
964,FLN,BH,4,4,5756
965,REC,RIO,3,2,9825
966,BH,POA,16,1,3792
967,FLN,SSA,10,5,8514
968,REC,BSB,11,3,9924
969,SSA,SP,3,4,4121
970,PMW,BSB,5,3,2761
971,SAO,POA,2,2,2165
972,RIO,REC,7,4,2865
973,SAO,BH,8,2,6673
974,SSA,POA,15,3,9686
975,POA,SAO,4,2,3367
976,SAO,SP,4,3,5920
977,FLN,BSB,14,5,7580
978,MCZ,RIO,8,3,4176
979,REC,BSB,15,3,4929
980,SSA,MCZ,11,1,3215
981,SAO,SSA,10,2,6640
982,MCZ,BSB,4,3,8369
983,BSB,SAO,19,5,9648
984,RIO,MCZ,11,4,2493
985,SAO,SP,5,4,2727
986,FLN,POA,4,2,2089
987,BSB,REC,13,5,7557
988,MCZ,SSA,15,1,5258
989,SAO,POA,16,4,8466
990,POA,REC,1,1,8635
991,RIO,POA,5,5,4958
992,MCZ,PMW,13,4,2517
993,BSB,FLN,14,1,6526
994,MCZ,POA,14,2,5147
995,SP,SAO,4,5,5375
996,REC,FLN,17,5,3221
997,REC,POA,4,1,3362
998,RIO,MCZ,5,5,5797
999,POA,PMW,7,2,3972
1000,RIO,SSA,14,1,4061
1001,RIO,BSB,14,3,9273
1002,RIO,PMW,2,3,5842
1003,MCZ,SP,7,2,7310
1004,REC,FLN,19,1,6107
1005,BSB,PMW,7,4,3764
1006,SAO,BH,16,5,7784
1007,MCZ,FLN,7,2,7487
1008,POA,FLN,11,3,3237
1009,BH,SSA,19,2,8723
1010,SP,SAO,13,5,3205
1011,POA,SP,11,3,6729
1012,REC,FLN,6,4,9541
1013,SAO,SP,3,2,3673
1014,BSB,REC,18,4,3705
1015,REC,RIO,16,1,9331
1016,FLN,SSA,19,1,5238
1017,REC,MCZ,14,4,9276
1018,BSB,PMW,13,5,7770
1019,RIO,POA,3,1,7740
1020,MCZ,SSA,7,1,2510
1021,POA,SAO,16,3,5587
1022,PMW,SSA,5,2,7210
1023,BSB,PMW,13,3,2407
1024,MCZ,SP,18,3,8382
1025,SAO,SP,6,1,5077
1026,MCZ,BSB,3,3,9608
1027,SAO,PMW,12,3,9603
1028,SP,FLN,14,2,7144
1029,BH,SP,20,1,4408
1030,REC,SSA,8,4,5095
1031,PMW,MCZ,11,1,7020
1032,FLN,BH,6,3,3031
1033,REC,POA,4,4,8561
1034,POA,BSB,19,4,3115
1035,BH,FLN,2,5,2649
1036,POA,FLN,4,4,7707
1037,SSA,SP,6,3,4379
1038,MCZ,REC,7,2,3952
1039,PMW,SSA,20,3,9420
1040,RIO,BH,3,3,3123
1041,BSB,FLN,15,5,6038
1042,MCZ,SSA,18,1,5550
1043,REC,FLN,18,2,4672
1044,POA,SP,16,5,7222
1045,SP,BH,1,1,3541
1046,PMW,BSB,13,5,5905
1047,FLN,POA,4,4,4228
1048,BH,POA,1,1,2633
1049,SAO,BSB,3,2,9683
1050,REC,SAO,5,5,2149
1051,BSB,MCZ,13,2,5461
1052,BH,BSB,13,3,3594
1053,POA,SSA,18,1,2993
1054,SSA,PMW,7,2,6904
1055,PMW,SSA,18,3,3894
1056,MCZ,FLN,1,5,3490
1057,RIO,FLN,12,5,8911
1058,BH,REC,19,3,2371
1059,REC,SP,16,5,2314
1060,BSB,FLN,8,5,7960
1061,PMW,POA,12,4,7203
1062,SSA,SP,5,3,9992
1063,REC,MCZ,20,1,5157
1064,MCZ,SAO,9,4,9271
1065,BSB,POA,15,2,3608
1066,PMW,BSB,2,3,6564
1067,SP,BH,20,3,2853
1068,BH,SAO,4,1,4681
1069,REC,POA,12,3,3419
1070,FLN,POA,18,3,3898
1071,BH,POA,10,2,4846
1072,RIO,BH,13,3,3733
1073,REC,FLN,10,4,2456
1074,FLN,POA,20,3,2894
1075,RIO,BH,1,5,4574
1076,BSB,REC,11,2,3034
1077,POA,FLN,1,3,8159
1078,SP,FLN,19,3,2520
1079,PMW,MCZ,17,4,8059
1080,MCZ,RIO,17,2,8294
1081,BH,POA,2,5,7549
1082,REC,RIO,14,2,7243
1083,REC,MCZ,13,3,7281
1084,PMW,RIO,6,5,4989
1085,SAO,BSB,2,5,9979
1086,SAO,FLN,19,3,7874
1087,POA,SAO,8,2,7867
1088,SSA,REC,19,4,7375
1089,SSA,BH,9,4,7439
1090,RIO,SSA,6,1,6743
1091,POA,SAO,19,5,2405
1092,BH,MCZ,3,5,2788
1093,FLN,REC,17,5,8495
1094,RIO,PMW,8,3,8463
1095,SAO,POA,5,4,7804
1096,BSB,BH,3,5,4960
1097,FLN,PMW,6,3,8183
1098,SP,REC,7,3,6212
1099,SAO,SP,2,5,5037
1100,POA,MCZ,18,5,6121
1101,BSB,PMW,6,5,5438
1102,PMW,SAO,10,5,7768
1103,BSB,BH,7,3,5391
1104,SAO,BH,3,5,7841
1105,SSA,RIO,19,4,3770
1106,BSB,PMW,14,1,6028
1107,POA,SAO,11,5,8618
1108,FLN,BSB,20,4,6385
1109,RIO,SAO,7,3,3544
1110,SAO,BSB,11,2,9196
1111,BSB,FLN,11,2,7618
1112,BH,RIO,8,5,5540
1113,PMW,MCZ,16,3,2361
1114,PMW,MCZ,8,3,2825
1115,RIO,BSB,4,2,3048
1116,SAO,BH,13,3,3051
1117,SAO,BSB,15,2,3542
1118,SSA,BH,2,5,6845
1119,MCZ,BSB,16,4,5483
1120,BSB,RIO,3,3,7969
1121,REC,FLN,3,4,4846
1122,REC,SAO,15,5,5096
1123,SP,SSA,15,3,2390
1124,MCZ,REC,9,5,7316
1125,BSB,SSA,12,4,3282
1126,SSA,SP,9,3,3649
1127,RIO,POA,7,4,5892
1128,FLN,SAO,15,3,3414
1129,POA,PMW,7,3,5675
1130,SP,MCZ,8,2,5185
1131,BH,RIO,20,2,5149
1132,PMW,BSB,15,4,8012
1133,SAO,BH,3,1,3471
1134,BH,REC,9,2,7849
1135,BH,BSB,1,5,4316
1136,FLN,BH,17,4,8708
1137,REC,SSA,8,1,3112
1138,RIO,POA,6,5,5674
1139,SP,MCZ,1,5,4913
1140,FLN,POA,8,4,8723
1141,MCZ,REC,18,4,3210
1142,SSA,FLN,6,2,3039
1143,REC,SAO,1,2,8667
1144,PMW,RIO,6,2,5921
1145,REC,SSA,8,1,2394
1146,MCZ,POA,14,5,2658
1147,REC,FLN,20,1,7288
1148,POA,SSA,19,5,9443
1149,RIO,FLN,13,2,9168
1150,REC,RIO,13,4,3841
1151,BSB,MCZ,11,5,4526
1152,RIO,BH,2,1,9015
1153,SAO,RIO,1,5,3818
1154,SAO,FLN,17,3,3194
1155,FLN,POA,19,5,3195
1156,RIO,FLN,20,3,6987
1157,FLN,REC,16,3,9432
1158,MCZ,FLN,6,1,5878
1159,SSA,BSB,4,1,7202
1160,BH,RIO,3,3,8007
1161,BH,REC,19,5,2542
1162,BH,SAO,20,1,8157
1163,POA,MCZ,16,1,2623
1164,BSB,PMW,9,4,7668
1165,SAO,MCZ,15,2,4386
1166,BSB,BH,3,5,6752
1167,SSA,SAO,11,5,3282
1168,BH,BSB,13,5,8031
1169,REC,SP,15,3,4702
1170,BH,REC,4,1,8766
1171,BSB,MCZ,8,2,3701
1172,SAO,RIO,10,2,7727
1173,PMW,SP,18,5,8251
1174,REC,SSA,19,3,5186
1175,REC,MCZ,18,2,7544
1176,RIO,SSA,14,1,9027
1177,PMW,BH,4,5,5112
1178,POA,PMW,14,3,9979
1179,RIO,PMW,19,5,7399
1180,BSB,FLN,10,3,8151
1181,FLN,SAO,2,3,9166
1182,SSA,POA,17,3,3929
1183,BSB,PMW,17,2,3693
1184,REC,SP,5,1,6453
1185,FLN,SAO,10,4,3435
1186,SSA,RIO,14,5,2033
1187,MCZ,SP,14,4,2555
1188,SAO,POA,10,3,6496
1189,PMW,BH,2,4,4997
1190,MCZ,SSA,15,4,6164
1191,FLN,REC,5,4,7046
1192,BH,SP,1,3,2382
1193,SP,POA,8,4,8380
1194,FLN,POA,3,4,8733
1195,FLN,POA,16,5,9143
1196,BH,BSB,11,5,8629
1197,POA,SP,18,2,7262
1198,PMW,SP,1,2,9490
1199,PMW,RIO,19,2,3405
1200,FLN,SAO,15,4,9661
1201,BSB,RIO,6,3,7253
1202,FLN,BSB,12,2,3129
1203,POA,SP,1,1,9536
1204,SP,BH,10,1,8928
1205,RIO,BSB,3,5,7198
1206,SAO,POA,5,3,9595
1207,POA,BSB,4,2,7801
1208,SSA,REC,5,1,4073
1209,POA,PMW,7,2,7919
1210,MCZ,PMW,11,1,9541
1211,RIO,REC,4,3,6948
1212,SSA,PMW,20,5,2925
1213,POA,REC,1,2,2019
1214,POA,REC,12,5,3394
1215,BSB,MCZ,2,4,8518
1216,BSB,PMW,4,1,3036
1217,MCZ,BH,1,3,9134
1218,RIO,PMW,4,3,3371
1219,BH,SP,6,5,8215
1220,POA,PMW,11,2,7986
1221,PMW,RIO,14,4,8497
1222,FLN,REC,13,3,7965
1223,FLN,MCZ,2,2,5854
1224,SSA,POA,14,2,9212
1225,SSA,POA,13,2,5008
1226,BSB,FLN,19,1,5046
1227,SSA,FLN,17,5,7275
1228,RIO,SSA,7,2,3781
1229,PMW,MCZ,12,3,7881
1230,RIO,SP,2,1,5995
1231,SSA,POA,10,1,2273
1232,POA,BSB,4,4,2927
1233,BSB,POA,6,5,9937
1234,SAO,POA,4,2,7171
1235,MCZ,POA,9,3,9117
1236,SSA,POA,4,4,6471
1237,RIO,MCZ,12,3,4058
1238,SP,PMW,9,3,8158
1239,RIO,BH,6,5,3506
1240,SAO,BSB,9,1,9109
1241,SAO,SSA,18,5,9211
1242,REC,POA,9,3,7826
1243,SP,POA,9,1,3310
1244,FLN,SSA,13,5,9866
1245,SAO,SP,13,2,8966
1246,SSA,POA,17,3,5097
1247,SAO,BSB,12,3,3495
1248,SP,BH,6,2,8909
1249,RIO,FLN,1,3,4134
1250,REC,POA,17,2,4330
1251,PMW,SSA,9,4,7924
1252,SAO,PMW,3,2,5144
1253,BSB,SSA,13,2,6799
1254,POA,BH,20,2,4807
1255,MCZ,RIO,2,1,9271
1256,REC,BH,3,5,4018
1257,MCZ,SP,19,1,7379
1258,BH,POA,18,4,7336
1259,SSA,BSB,6,4,4275
1260,MCZ,REC,3,4,2228
1261,POA,SP,6,4,9220
1262,SP,RIO,10,3,3555
1263,RIO,FLN,16,3,8215
1264,PMW,MCZ,17,5,6781
1265,FLN,MCZ,20,5,9378
1266,MCZ,REC,10,5,3051
1267,PMW,BH,19,3,8524
1268,PMW,MCZ,5,2,9713
1269,PMW,BSB,7,5,9045
1270,SAO,BSB,19,4,9317
1271,BH,FLN,6,5,8548
1272,PMW,POA,12,1,3146
1273,SAO,REC,10,5,2379
1274,PMW,BSB,17,4,3055
1275,SP,BSB,17,1,2823
1276,MCZ,BSB,14,1,8980
1277,POA,MCZ,3,2,9228
1278,FLN,REC,10,4,4984
1279,REC,FLN,2,2,7430
1280,BH,MCZ,3,4,2720
1281,SP,MCZ,15,3,5249
1282,FLN,BH,14,3,9194
1283,SAO,BSB,17,1,9787
1284,BH,FLN,6,3,2742
1285,BSB,RIO,2,2,4688
1286,SSA,MCZ,3,4,2716
1287,BSB,FLN,15,5,7416
1288,SP,PMW,3,2,4051
1289,RIO,BH,17,1,4723
1290,POA,SAO,20,4,4097
1291,SAO,SP,4,2,2755
1292,REC,MCZ,14,1,4947
1293,REC,MCZ,9,5,5720
1294,BH,SP,3,3,3055
1295,MCZ,REC,13,3,7365
1296,RIO,PMW,1,4,5026
1297,RIO,BSB,9,1,7060
1298,SP,PMW,18,3,9604
1299,RIO,BH,5,1,4627
1300,RIO,PMW,6,1,3946
1301,POA,RIO,7,1,8627
1302,FLN,REC,19,3,7523
1303,PMW,REC,8,1,5510
1304,POA,SAO,8,3,6715
1305,BSB,PMW,17,2,2257
1306,RIO,SSA,7,3,6651
1307,PMW,BH,1,5,9688
1308,SSA,BH,20,3,7915
1309,BSB,RIO,10,2,2093
1310,MCZ,FLN,11,3,7004
1311,BH,SSA,15,5,7084
1312,SP,MCZ,5,2,4253
1313,POA,BSB,5,5,5605
1314,FLN,MCZ,19,5,3163
1315,RIO,SSA,7,5,8300
1316,RIO,POA,14,4,3109
1317,SSA,POA,13,3,6913
1318,SSA,SP,20,1,2662
1319,SAO,RIO,2,1,8447
1320,BH,SP,11,2,9537
1321,PMW,RIO,14,1,2680
1322,POA,BH,17,1,7120
1323,FLN,BH,13,1,8163
1324,RIO,POA,15,1,2944
1325,SSA,BSB,11,1,3731
1326,BSB,BH,11,2,4747
1327,BSB,SP,20,4,9728
1328,SSA,PMW,10,1,6820
1329,FLN,RIO,19,2,7636
1330,REC,BH,9,2,8333
1331,POA,SSA,20,4,8677
1332,PMW,MCZ,14,5,5246
1333,BH,MCZ,8,2,5006
1334,SP,BSB,11,1,6872
1335,RIO,PMW,4,2,6439
1336,SAO,PMW,9,3,6211
1337,REC,POA,15,3,7659
1338,FLN,BH,16,2,8533
1339,SP,REC,19,5,5207
1340,BH,MCZ,18,1,7261
1341,POA,RIO,8,2,9597
1342,SSA,REC,11,1,3562
1343,BH,FLN,16,1,7291
1344,SAO,SSA,20,3,6927
1345,SAO,REC,2,2,6916
1346,POA,SSA,18,1,4407
1347,RIO,SAO,2,1,2530
1348,SP,SAO,9,5,3367
1349,SAO,BH,19,1,8322
1350,BH,REC,14,4,2231
1351,PMW,SP,15,1,7280
1352,REC,MCZ,13,5,2293
1353,SAO,BSB,8,2,5749
1354,BSB,SSA,19,5,6819
1355,PMW,SAO,8,2,6967
1356,BH,PMW,17,5,9445
1357,SSA,BSB,1,3,8930
1358,RIO,MCZ,13,3,5865
1359,SSA,REC,16,4,3051
1360,SSA,SP,3,4,4410
1361,RIO,PMW,13,3,6400
1362,SP,POA,17,1,6515
1363,BH,MCZ,8,5,4243
1364,MCZ,PMW,2,5,8242
1365,BH,PMW,8,3,3929
1366,SP,SAO,18,5,5536
1367,BH,SAO,17,2,5082
1368,SAO,RIO,5,1,7022
1369,BH,SSA,18,2,5819
1370,SP,REC,6,4,5361
1371,SP,BSB,13,3,6393
1372,PMW,POA,8,3,9611
1373,BSB,REC,7,1,2705
1374,SAO,BSB,10,2,9711
1375,POA,PMW,6,3,3012
1376,RIO,BH,7,2,4887
1377,BH,POA,17,4,5242
1378,BH,REC,4,3,7637
1379,SAO,BSB,7,5,4928
1380,MCZ,SAO,17,5,2790
1381,SAO,REC,13,2,2387
1382,SAO,RIO,16,3,2444
1383,PMW,RIO,15,5,8188
1384,MCZ,RIO,9,5,4736
1385,SAO,SSA,12,5,2861
1386,SP,FLN,17,1,3665
1387,FLN,SP,3,2,9172
1388,MCZ,BSB,19,1,6309
1389,FLN,SSA,9,1,2429
1390,BSB,RIO,20,4,4926
1391,SP,BH,17,4,5541
1392,BH,SSA,5,2,9622
1393,REC,MCZ,20,1,3973
1394,SSA,REC,1,5,6245
1395,PMW,REC,3,5,2688
1396,MCZ,FLN,8,5,3327
1397,BSB,SAO,3,2,5294
1398,PMW,BSB,14,1,9763
1399,BSB,RIO,18,5,7813
1400,SSA,RIO,2,3,6801
1401,POA,RIO,8,1,6375
1402,REC,SP,4,4,3578
1403,RIO,PMW,20,4,2292
1404,SAO,REC,4,5,3291
1405,POA,SP,12,3,3521
1406,FLN,POA,6,5,4121
1407,SAO,POA,6,5,9398
1408,FLN,BH,14,5,5558
1409,FLN,SAO,18,2,5372
1410,SAO,REC,14,4,5008
1411,REC,BH,13,4,7012
1412,MCZ,REC,6,3,6545
1413,PMW,SAO,10,5,2168
1414,SP,RIO,5,3,8505
1415,MCZ,PMW,17,2,7524
1416,BSB,FLN,3,5,2975
1417,SP,PMW,4,5,8394
1418,REC,MCZ,12,4,7773
1419,BH,MCZ,20,5,4217
1420,RIO,SSA,9,4,3535
1421,FLN,BH,7,1,5966
1422,SSA,MCZ,17,2,9353
1423,RIO,FLN,19,5,6076
1424,PMW,RIO,6,1,6427
1425,SAO,FLN,6,2,9175
1426,PMW,FLN,14,2,4730
1427,FLN,RIO,4,5,7647
1428,BH,RIO,11,5,7809
1429,POA,MCZ,14,4,4569
1430,PMW,MCZ,19,4,3161
1431,SAO,SSA,7,4,6776
1432,REC,SP,20,2,4388
1433,FLN,PMW,4,4,2328
1434,BSB,RIO,7,4,6260
1435,RIO,SP,19,1,9872
1436,SP,SAO,17,3,8593
1437,SSA,SP,3,1,2063
1438,SSA,SAO,1,2,4052
1439,BSB,POA,10,1,7973
1440,SAO,MCZ,18,1,7811
1441,PMW,SSA,19,1,4376
1442,SSA,FLN,20,4,2290
1443,POA,BSB,9,5,2352
1444,REC,POA,19,3,7116
1445,RIO,POA,4,4,4851
1446,BSB,SAO,16,4,8421
1447,BSB,RIO,11,5,3968
1448,RIO,SP,11,4,9799
1449,RIO,BH,20,2,2737
1450,SAO,PMW,19,4,7171
1451,FLN,RIO,9,5,4991
1452,BH,MCZ,6,1,5836
1453,MCZ,BSB,2,4,3891
1454,SAO,REC,3,2,6669
1455,SP,PMW,17,3,6201
1456,MCZ,POA,17,1,8583
1457,SAO,BH,17,3,4200
1458,BSB,PMW,12,3,6363
1459,PMW,SP,17,1,4298
1460,REC,POA,19,3,6401
1461,MCZ,POA,18,4,4393
1462,SSA,SAO,11,3,5307
1463,POA,BSB,15,3,5427
1464,BH,SAO,15,5,9997
1465,RIO,REC,5,2,3451
1466,FLN,RIO,16,3,2183
1467,MCZ,SP,17,2,3460
1468,SP,FLN,2,3,7518
1469,MCZ,BSB,20,3,3939
1470,PMW,SSA,12,5,4376
1471,POA,RIO,9,4,8440
1472,BH,REC,19,3,6179
1473,POA,BSB,13,4,8778
1474,SAO,SP,20,5,9946
1475,PMW,MCZ,6,3,3055
1476,MCZ,RIO,20,1,5885
1477,POA,PMW,10,1,8413
1478,POA,SAO,6,2,2663
1479,SP,POA,11,1,5340
1480,BSB,SAO,8,4,9482
1481,FLN,POA,1,1,9126
1482,RIO,FLN,12,5,8030
1483,BSB,SP,4,4,3757
1484,FLN,BH,9,4,5142
1485,POA,BSB,19,1,3394
1486,MCZ,BH,15,1,5077
1487,SAO,RIO,20,2,9579
1488,REC,POA,19,4,7293
1489,MCZ,BH,18,1,8365
1490,PMW,FLN,18,5,5200
1491,RIO,SP,19,4,4565
1492,SAO,SSA,10,2,4182
1493,BH,MCZ,12,5,8949
1494,POA,REC,13,5,7210
1495,SSA,SP,18,2,6143
1496,BSB,POA,6,2,8454
1497,SSA,REC,8,3,2036
1498,REC,POA,11,3,2487
1499,SP,MCZ,12,4,8776
1500,SP,MCZ,3,3,7237
1501,RIO,POA,6,1,3511
1502,RIO,BSB,2,3,3738
1503,POA,MCZ,13,2,2296
1504,SP,REC,17,5,4530
1505,REC,SSA,11,5,4765
1506,SSA,MCZ,14,5,7846
1507,RIO,SAO,19,1,2863
1508,REC,PMW,6,1,4762
1509,REC,FLN,7,2,5554
1510,SP,FLN,16,4,6313
1511,BH,SAO,9,5,2105
1512,BSB,FLN,4,5,5322
1513,MCZ,POA,17,3,2542
1514,SP,BH,20,1,6853
1515,BSB,SSA,13,4,9276
1516,SP,RIO,14,1,6834
1517,FLN,REC,15,5,7681
1518,REC,BSB,4,4,5175
1519,BSB,SAO,19,5,9294
1520,MCZ,SP,12,1,6628
1521,REC,SP,15,4,6355
1522,REC,MCZ,3,4,5667
1523,POA,MCZ,11,1,6577
1524,SAO,PMW,6,2,9414
1525,SAO,BH,16,3,3721
1526,POA,SAO,4,3,2532
1527,BH,PMW,8,5,4844
1528,RIO,POA,5,1,8027
1529,SSA,PMW,3,1,4839
1530,POA,BH,20,5,9549
1531,PMW,FLN,14,4,7971
1532,SP,RIO,7,3,9724
1533,PMW,BH,16,3,9377
1534,MCZ,FLN,18,2,9955
1535,POA,REC,3,3,3360
1536,PMW,SSA,13,3,7837
1537,MCZ,POA,11,4,3759
1538,POA,BSB,11,3,6891
1539,SSA,FLN,20,2,8732
1540,BH,POA,11,3,9943
1541,PMW,FLN,12,5,8437
1542,FLN,REC,17,1,9785
1543,POA,REC,14,3,7543
1544,POA,PMW,18,4,4356
1545,BSB,SSA,2,3,8293
1546,SSA,SP,10,5,8089
1547,SSA,REC,15,3,2656
1548,POA,FLN,1,5,8809
1549,FLN,RIO,16,3,2020
1550,SSA,MCZ,17,4,6241
1551,SP,FLN,4,4,6108
1552,SAO,SP,18,2,6668
1553,RIO,SAO,16,5,2862
1554,REC,PMW,8,5,3735
1555,PMW,BSB,15,2,6985
1556,FLN,RIO,7,3,7101
1557,SSA,FLN,14,5,3764
1558,SSA,BH,5,1,4334
1559,RIO,BSB,5,3,6331
1560,RIO,SAO,5,1,4927
1561,BH,SAO,20,5,3964
1562,SP,PMW,16,4,2908
1563,FLN,PMW,8,3,3342
1564,BH,SP,14,4,5360
1565,RIO,BSB,16,5,9747
1566,REC,BSB,10,5,4294
1567,BH,SP,18,3,5346
1568,REC,BH,16,3,4783
1569,FLN,RIO,19,1,7803
1570,PMW,BH,7,3,7777
1571,BH,PMW,1,1,9718
1572,BSB,FLN,10,4,6998
1573,SP,MCZ,13,4,3813
1574,PMW,FLN,19,1,4737
1575,RIO,MCZ,16,5,9496
1576,PMW,MCZ,19,5,7802
1577,RIO,SSA,4,2,4764
1578,PMW,BH,20,5,2652
1579,POA,SAO,1,4,8318
1580,PMW,MCZ,5,4,7377
1581,FLN,RIO,13,3,2236
1582,SP,FLN,12,3,8834
1583,SP,POA,12,2,9406
1584,REC,POA,17,1,9227
1585,SAO,SP,17,3,2157
1586,FLN,BH,4,1,2488
1587,MCZ,PMW,10,3,2646
1588,FLN,POA,2,3,7094
1589,PMW,BSB,9,2,8562
1590,SAO,POA,9,3,4581
1591,MCZ,POA,11,1,5449
1592,FLN,BH,11,5,6471
1593,PMW,MCZ,14,2,7004
1594,SSA,REC,13,3,7543
1595,SAO,FLN,11,5,9255
1596,SAO,SP,19,1,5336
1597,MCZ,BSB,12,5,6104
1598,BH,PMW,4,1,3240
1599,RIO,SAO,5,5,3618
1600,PMW,SSA,1,2,2516
1601,POA,REC,6,1,5230
1602,SP,REC,10,2,7213
1603,RIO,BH,2,1,4598
1604,SSA,BH,2,2,2703
1605,SAO,FLN,14,1,9339
1606,SAO,BH,11,1,2532
1607,PMW,SP,16,5,9018
1608,SAO,MCZ,14,1,8329
1609,SSA,PMW,20,2,7867
1610,FLN,REC,2,5,2510
1611,SSA,FLN,13,1,2484
1612,FLN,SSA,1,2,3271
1613,FLN,MCZ,16,3,2033
1614,RIO,PMW,20,1,7236
1615,SAO,BSB,14,1,2046
1616,MCZ,SP,5,2,6283
1617,MCZ,RIO,3,2,6158
1618,SAO,PMW,11,3,2820
1619,FLN,BH,1,2,5505
1620,SP,BH,15,1,4178
1621,SSA,RIO,8,1,8360
1622,SSA,FLN,4,3,3799
1623,BSB,SSA,18,4,4073
1624,RIO,BSB,7,1,8679
1625,BH,SP,4,1,4930
1626,BH,SAO,11,2,7884
1627,REC,SP,18,5,2562
1628,MCZ,FLN,1,1,3028
1629,RIO,SAO,11,4,5694
1630,FLN,RIO,12,5,2555
1631,SAO,PMW,4,5,7892
1632,RIO,SP,14,3,7803
1633,BH,FLN,19,2,8934
1634,POA,SAO,10,1,6328
1635,PMW,MCZ,4,2,3330
1636,POA,REC,11,2,2271
1637,FLN,BSB,20,2,3277
1638,RIO,MCZ,19,2,3683
1639,MCZ,BH,11,2,8065
1640,SSA,SAO,13,4,2339
1641,MCZ,POA,2,2,8549
1642,MCZ,PMW,7,4,9512
1643,SP,SAO,1,3,5545
1644,POA,BH,9,5,7749
1645,POA,BH,11,4,8490
1646,PMW,SP,6,2,8873
1647,SP,POA,10,5,3952
1648,SP,BSB,19,2,7928
1649,SAO,REC,6,5,4385
1650,REC,BH,20,5,7380
1651,RIO,POA,15,1,7492
1652,SP,SAO,3,5,9762
1653,RIO,POA,4,5,9992
