Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
846,POA,SAO,8,1,7693
847,BSB,MCZ,10,4,8815
848,SP,BH,1,5,4796
849,REC,MCZ,10,4,9486
850,RIO,SAO,16,4,6179
851,POA,FLN,2,4,3999
852,MCZ,REC,4,1,3670
853,REC,BH,10,4,3695
854,SAO,BH,15,5,3066
855,POA,SSA,8,1,8892
856,MCZ,SP,14,5,6241
857,MCZ,FLN,9,1,2028
858,RIO,POA,11,5,4263
859,SAO,BH,15,3,4829
860,SAO,REC,13,2,8284
861,SP,BH,2,2,2898
862,FLN,REC,11,2,6314
863,SSA,SP,14,4,5320
864,REC,BH,3,4,8494
865,POA,PMW,6,1,4109
866,PMW,REC,19,5,5821
867,FLN,POA,1,2,2810
868,MCZ,BH,8,2,7212
869,FLN,POA,15,4,5753
870,REC,RIO,12,4,4072
871,MCZ,REC,8,3,3104
872,SSA,BH,7,2,2460
873,FLN,REC,11,2,6217
874,MCZ,BSB,18,5,7486
875,POA,SSA,3,4,3123
876,BSB,SSA,19,1,8434
877,PMW,BSB,15,4,9185
878,PMW,RIO,10,2,9586
879,PMW,SP,9,1,6372
880,BH,PMW,17,4,9519
881,REC,BSB,12,2,4908
882,BSB,MCZ,12,1,8901
883,PMW,SAO,12,5,6606
884,PMW,FLN,10,1,3286
885,BH,PMW,11,5,6391
886,PMW,REC,9,4,6200
887,SSA,SP,17,3,6394
888,SAO,PMW,6,5,6820
889,MCZ,REC,11,5,5458
890,POA,PMW,5,5,7021
891,SP,REC,1,4,4397
892,SAO,SP,12,1,9645
893,MCZ,BSB,10,2,8011
894,SSA,BSB,19,4,8008
895,SAO,SSA,14,4,2562
896,RIO,REC,17,3,7308
897,BH,PMW,10,4,5104
898,FLN,RIO,17,2,6457
899,BH,RIO,6,2,4745
900,SP,REC,7,4,9103
901,BH,REC,11,1,5358
902,REC,BH,3,3,3370
903,SSA,FLN,11,2,4477
904,PMW,POA,5,5,3563
905,REC,SP,3,5,4200
906,FLN,SSA,18,2,4613
907,BH,REC,8,5,2459
908,BSB,RIO,18,3,6035
909,FLN,MCZ,10,1,7846
910,RIO,SP,18,1,4019
911,BH,SP,8,1,9301
912,RIO,BSB,14,5,2137
913,BH,PMW,3,4,8833
914,SSA,POA,12,5,3099
915,SSA,RIO,9,2,3999
916,BH,MCZ,12,1,5939
917,SAO,BH,20,2,5821
918,SSA,MCZ,13,2,4577
919,POA,REC,11,2,7733
920,SSA,PMW,20,2,4629
921,SAO,SSA,20,4,8604
922,SAO,MCZ,15,2,3706
923,SAO,PMW,5,3,3646
924,FLN,MCZ,20,3,4954
925,RIO,SAO,6,3,5937
926,SAO,BH,2,2,3913
927,SP,PMW,20,5,7843
928,MCZ,POA,20,4,3011
929,FLN,SSA,8,4,5189
930,REC,SAO,10,4,6349
931,BH,SAO,13,3,5108
932,SP,MCZ,2,1,8200
933,PMW,SP,1,3,5330
934,MCZ,SAO,4,3,2418
935,POA,SP,8,4,2893
936,REC,MCZ,6,4,3701
937,SP,PMW,5,4,3485
938,BH,SP,7,4,4571
939,BH,BSB,11,3,3982
940,SAO,BSB,6,3,6950
941,SAO,POA,5,2,8584
942,BH,SSA,2,5,5642
943,SSA,REC,8,5,3464
944,BH,SSA,19,2,3967
945,SP,BH,17,3,6244
946,FLN,SAO,1,3,4619
947,SAO,POA,7,1,9005
948,PMW,SAO,14,5,7488
949,SAO,PMW,7,2,5766
950,MCZ,SSA,8,4,4037
951,SSA,RIO,13,4,9893
952,MCZ,POA,9,4,3133
953,SAO,BH,18,5,5560
954,FLN,BH,12,5,2086
955,BSB,BH,7,3,7085
956,SAO,RIO,17,2,7043
957,PMW,BSB,8,5,4842
958,PMW,FLN,16,4,6724
959,RIO,MCZ,11,4,8099
960,REC,PMW,10,1,3839
961,MCZ,REC,3,1,7864
962,RIO,PMW,16,4,5245
963,PMW,BSB,8,3,3786
964,SP,SSA,15,3,2322
965,SAO,PMW,1,2,5801
966,BH,BSB,20,1,9466
967,REC,BSB,13,3,4968
968,RIO,BSB,3,4,2805
969,SSA,BSB,17,3,4074
970,RIO,REC,13,1,9579
971,MCZ,SSA,13,1,6483
972,SSA,RIO,8,5,8224
973,BH,REC,20,4,4433
974,RIO,SP,18,3,3704
975,RIO,SSA,2,5,7900
976,BH,RIO,10,4,6759
977,FLN,SP,9,1,5322
978,RIO,PMW,8,2,2829
979,PMW,SSA,9,5,7249
980,POA,FLN,8,4,9583
981,SP,FLN,10,1,5295
982,FLN,MCZ,1,5,3457
983,SAO,MCZ,7,1,3709
984,SSA,FLN,15,1,8008
985,POA,SAO,7,2,5206
986,FLN,RIO,14,4,6673
987,FLN,POA,15,5,4010
988,SP,FLN,8,4,6179
989,MCZ,SAO,2,3,2049
990,SP,FLN,15,3,4835
991,BSB,SSA,10,4,4182
992,SP,FLN,10,5,2482
993,FLN,MCZ,20,4,3736
994,BH,FLN,7,5,5766
995,PMW,BSB,3,4,6263
996,FLN,MCZ,6,1,8636
997,RIO,SP,6,3,6145
998,SSA,MCZ,12,3,7962
999,RIO,PMW,9,2,4184
1000,SSA,FLN,19,4,6717
1001,FLN,SSA,18,5,2955
1002,PMW,SP,17,3,6519
1003,RIO,MCZ,17,1,2998
1004,SP,FLN,18,4,5440
1005,RIO,REC,2,5,4477
1006,BH,SP,3,5,7224
1007,FLN,POA,5,4,8199
1008,RIO,FLN,4,5,6145
1009,MCZ,BSB,17,4,6141
1010,SP,REC,5,2,9931
1011,PMW,REC,20,5,6051
1012,POA,REC,8,5,3113
1013,RIO,SP,6,2,7198
1014,RIO,POA,13,4,9955
1015,SAO,PMW,1,5,5237
1016,MCZ,BSB,7,2,9394
1017,BH,FLN,18,2,4699
1018,SAO,REC,20,5,8130
1019,SSA,BSB,4,3,2929
1020,BSB,MCZ,15,4,3085
1021,SP,SSA,14,2,4498
1022,PMW,SAO,4,1,2777
1023,PMW,POA,3,3,7544
1024,RIO,MCZ,4,2,5226
1025,REC,PMW,12,1,3156
1026,REC,FLN,6,1,4351
1027,RIO,SSA,12,2,3177
1028,REC,SAO,15,3,5706
1029,POA,SAO,15,3,8106
1030,REC,SAO,2,1,2496
1031,MCZ,POA,13,4,5652
1032,POA,SAO,2,4,3587
1033,SP,BSB,10,1,6683
1034,RIO,BSB,5,5,6107
1035,SSA,POA,9,1,7304
1036,SSA,REC,19,3,3913
1037,SP,POA,2,1,8107
1038,PMW,POA,6,2,9694
1039,RIO,POA,19,4,3521
1040,REC,RIO,14,1,2402
1041,SAO,RIO,4,1,3469
1042,SSA,SAO,14,3,9356
1043,RIO,SSA,5,2,6201
1044,PMW,SAO,2,3,9789
1045,MCZ,SAO,9,2,3888
1046,SP,SSA,17,4,2298
1047,BSB,POA,9,1,8196
1048,RIO,SAO,19,3,2635
1049,SP,BSB,10,2,2634
1050,PMW,SSA,8,2,6474
1051,SP,BSB,20,1,5569
1052,REC,SAO,18,5,2816
1053,PMW,MCZ,10,5,2720
1054,SP,BSB,4,5,2367
1055,RIO,BH,3,1,4284
1056,SAO,MCZ,2,5,6375
1057,FLN,PMW,7,1,2826
1058,BH,SP,12,5,7198
1059,BH,RIO,15,2,2297
1060,RIO,SAO,4,4,3843
1061,RIO,PMW,7,4,9711
1062,SP,SSA,11,5,6540
1063,BH,FLN,6,1,5310
1064,REC,MCZ,10,2,2926
1065,BH,REC,14,1,4757
1066,REC,BH,11,3,2222
1067,REC,SSA,12,1,8910
1068,SSA,FLN,3,5,6958
1069,FLN,SP,17,5,9373
1070,BH,MCZ,6,1,5438
1071,BH,REC,14,3,2549
1072,PMW,RIO,16,2,2672
1073,SP,REC,20,2,7277
1074,PMW,MCZ,12,5,9348
1075,BSB,MCZ,4,1,2854
1076,FLN,BSB,19,4,9752
1077,SSA,REC,9,5,2676
1078,RIO,PMW,8,5,8980
1079,RIO,SP,19,1,3611
1080,REC,RIO,13,1,5291
1081,SSA,SP,16,3,8527
1082,FLN,RIO,4,1,4983
1083,SAO,SP,12,3,5075
1084,SSA,RIO,12,3,3019
1085,SAO,RIO,15,1,4107
1086,BSB,REC,20,2,2653
1087,FLN,BSB,8,5,6631
1088,FLN,SSA,16,1,6726
1089,PMW,FLN,6,5,2920
1090,FLN,SSA,9,4,2925
1091,POA,SSA,3,5,9158
1092,SAO,BH,12,1,9279
1093,SAO,SSA,8,2,5539
1094,BH,POA,3,3,9116
1095,SAO,REC,19,4,7677
1096,BSB,SP,5,2,5635
1097,BH,FLN,19,4,6085
1098,FLN,PMW,4,4,2729
1099,REC,BH,1,5,9725
1100,SP,POA,7,4,9965
1101,POA,SP,20,3,4982
1102,PMW,RIO,5,4,3020
1103,BSB,PMW,12,4,8624
1104,BH,POA,7,1,2002
1105,PMW,REC,1,2,3579
1106,SSA,FLN,18,2,9444
1107,BH,REC,1,4,7457
1108,FLN,MCZ,3,2,7707
1109,REC,SSA,5,2,9265
1110,BH,SAO,16,4,9681
1111,FLN,SAO,12,5,2824
1112,SP,POA,19,4,3977
1113,BSB,SP,1,4,6942
1114,SSA,BH,12,4,5768
1115,BH,RIO,1,3,6415
1116,SSA,SAO,18,3,4852
1117,PMW,REC,16,2,2619
1118,MCZ,BSB,5,1,8343
1119,POA,MCZ,2,5,5650
1120,REC,BH,19,1,8230
1121,POA,SAO,2,5,6704
1122,BSB,MCZ,16,4,5133
1123,MCZ,SP,20,5,6224
1124,MCZ,REC,13,1,9713
1125,POA,SP,17,3,9402
1126,BH,SP,8,4,4101
1127,BH,POA,18,3,3457
1128,PMW,REC,2,4,9204
1129,PMW,POA,6,2,6723
1130,MCZ,SSA,14,1,2263
1131,MCZ,POA,4,4,3085
1132,SP,SSA,6,3,5755
1133,PMW,MCZ,5,1,8553
1134,SSA,MCZ,4,4,4046
1135,PMW,MCZ,1,2,5842
1136,REC,SSA,3,2,8287
1137,REC,BSB,10,1,3520
1138,SAO,MCZ,13,2,8054
1139,SAO,SSA,11,3,6573
1140,POA,SSA,14,4,2150
1141,SAO,MCZ,3,1,7078
1142,REC,BSB,19,2,7378
1143,RIO,MCZ,14,2,4201
1144,POA,PMW,2,4,2303
1145,REC,MCZ,11,3,6073
1146,POA,REC,18,1,6601
1147,SP,FLN,1,5,9321
1148,REC,MCZ,9,3,9657
1149,POA,SP,10,4,3404
1150,BSB,SP,5,3,3895
1151,MCZ,BSB,2,3,6288
1152,REC,SP,5,1,4019
1153,POA,BH,4,2,4360
1154,MCZ,SAO,18,5,9104
1155,SP,BH,11,1,3704
1156,SP,SSA,4,4,6940
1157,SP,BSB,2,5,7157
1158,RIO,POA,10,2,8235
1159,BSB,RIO,17,5,7186
1160,PMW,SP,17,3,2208
1161,REC,POA,18,2,9612
1162,REC,MCZ,1,1,4292
1163,REC,POA,7,1,8454
1164,POA,SSA,9,2,4833
1165,POA,REC,8,1,8809
1166,RIO,REC,16,5,9944
1167,POA,REC,10,5,4722
1168,BSB,FLN,15,3,8417
1169,SAO,REC,13,1,9203
1170,SP,MCZ,18,3,3811
1171,PMW,SP,9,4,2287
1172,MCZ,SSA,13,4,7338
1173,BSB,POA,13,4,8506
1174,SAO,BH,16,4,4029
1175,BSB,POA,7,1,2724
1176,MCZ,PMW,11,2,8479
1177,SP,BSB,11,4,9744
1178,SP,POA,10,3,9102
1179,MCZ,POA,11,5,7880
1180,FLN,SP,6,2,4862
1181,BH,FLN,15,3,4510
1182,SP,SSA,18,2,2690
1183,RIO,BH,19,2,3056
1184,BH,RIO,1,2,8539
1185,MCZ,PMW,3,5,3713
1186,RIO,BH,19,5,7816
1187,REC,RIO,4,4,6401
1188,RIO,SP,8,1,3505
1189,SAO,SP,17,5,2518
1190,RIO,POA,1,2,9176
1191,PMW,BSB,20,5,9605
1192,SP,FLN,6,1,5674
1193,RIO,BH,4,5,9880
1194,SSA,SP,6,4,5521
1195,BH,MCZ,11,1,6561
1196,SP,BSB,5,3,9213
1197,SAO,REC,9,1,5691
1198,MCZ,FLN,15,5,4039
1199,RIO,MCZ,19,5,3425
1200,MCZ,REC,7,5,4679
1201,SSA,SAO,3,5,2445
1202,RIO,POA,2,1,3815
1203,SSA,POA,1,4,6242
1204,FLN,SAO,16,1,7719
1205,PMW,RIO,4,4,6054
1206,SP,PMW,10,1,3893
1207,FLN,POA,6,5,5118
1208,REC,RIO,9,1,8760
1209,RIO,SSA,6,4,5984
1210,RIO,POA,20,3,5682
1211,POA,MCZ,18,4,7715
1212,SAO,POA,10,2,9485
1213,SSA,FLN,5,1,2029
1214,BH,RIO,6,4,4707
1215,SSA,BH,20,3,4027
1216,POA,REC,4,3,6692
1217,MCZ,SSA,12,5,6912
1218,RIO,SP,10,4,3886
1219,SAO,MCZ,11,4,7253
1220,SSA,BH,11,5,9387
1221,FLN,MCZ,14,3,4054
1222,POA,PMW,18,5,2348
1223,RIO,PMW,12,3,9921
1224,BH,RIO,9,1,6689
1225,MCZ,BH,18,4,2021
1226,RIO,SAO,10,5,2908
1227,REC,SAO,3,3,7118
1228,SP,FLN,3,4,7804
1229,PMW,SAO,16,1,6140
1230,FLN,RIO,20,5,7644
1231,MCZ,PMW,2,4,8407
1232,FLN,BSB,8,1,5204
1233,BSB,FLN,7,2,8467
1234,SP,MCZ,19,2,2609
1235,POA,REC,10,5,9295
1236,SP,RIO,9,1,7360
1237,REC,SP,2,3,8858
1238,REC,SAO,10,1,2475
1239,BSB,SSA,4,4,7507
1240,FLN,SAO,8,3,7593
1241,SP,SSA,18,4,5585
1242,RIO,PMW,9,2,5681
1243,FLN,POA,20,1,4419
1244,BSB,MCZ,7,1,3839
1245,BH,MCZ,6,1,6668
1246,BH,BSB,15,1,4951
1247,BSB,SSA,19,3,3755
1248,FLN,RIO,12,2,9392
1249,RIO,POA,13,3,6977
1250,RIO,POA,2,4,6466
1251,FLN,PMW,3,4,3346
1252,SSA,BH,6,3,8231
1253,SSA,MCZ,15,4,9589
1254,BH,PMW,6,4,2315
1255,SAO,SSA,6,5,8474
1256,SSA,BSB,13,3,4101
1257,RIO,POA,14,4,6816
1258,SP,REC,3,2,5160
1259,SSA,REC,1,5,3682
1260,SP,POA,9,2,4333
1261,PMW,SAO,1,3,7884
1262,REC,SP,18,4,7528
1263,FLN,MCZ,19,3,5701
1264,REC,MCZ,6,3,2924
1265,POA,SSA,8,3,4932
1266,FLN,PMW,13,3,2170
1267,BSB,MCZ,15,4,9867
1268,BSB,REC,16,2,2226
1269,FLN,SAO,12,5,8112
1270,FLN,SSA,6,5,2740
1271,REC,FLN,3,4,6280
1272,BH,BSB,6,3,8647
1273,SAO,RIO,13,4,7605
1274,POA,SSA,5,2,7303
1275,BSB,SP,10,4,7984
1276,SP,FLN,13,2,9406
1277,SSA,SAO,18,5,3521
1278,RIO,SAO,8,5,3686
1279,REC,FLN,17,3,2785
1280,RIO,SP,11,1,3689
1281,POA,REC,5,1,6340
1282,BH,PMW,17,5,3756
1283,BH,SSA,3,5,9003
1284,POA,SSA,7,2,9422
1285,RIO,PMW,7,1,2587
1286,FLN,SP,9,3,2721
1287,REC,BSB,9,2,7262
1288,BH,SAO,20,5,3729
1289,MCZ,SAO,3,3,9049
1290,BSB,SSA,19,1,7720
1291,SSA,BH,1,4,7638
1292,SP,BSB,8,3,8515
1293,BH,BSB,8,2,8950
1294,REC,SSA,12,1,9554
1295,RIO,REC,8,5,8686
1296,PMW,SP,4,5,8653
1297,POA,MCZ,10,4,7174
1298,BSB,RIO,16,4,8698
1299,SSA,PMW,13,3,7829
1300,SP,POA,20,2,3689
1301,MCZ,FLN,14,2,7731
1302,BH,POA,17,3,7160
1303,PMW,SP,6,4,6045
1304,BSB,POA,14,3,8562
1305,RIO,SSA,19,5,7266
1306,POA,MCZ,2,2,5951
1307,SP,RIO,10,1,2699
1308,POA,RIO,19,3,2553
1309,POA,PMW,20,2,8065
1310,BH,SAO,13,5,4983
1311,SAO,BH,11,1,3844
1312,REC,MCZ,11,4,2347
1313,MCZ,RIO,18,5,8203
1314,POA,FLN,12,1,6453
1315,MCZ,BSB,2,1,2977
1316,MCZ,PMW,1,1,6897
1317,SSA,BSB,3,4,2937
1318,POA,BH,16,5,2437
1319,BSB,SSA,10,2,2555
1320,RIO,BH,20,2,6369
1321,BH,REC,9,1,5462
1322,SP,BH,15,2,4629
1323,SSA,SP,12,5,2494
1324,FLN,SSA,12,3,2821
1325,FLN,REC,15,3,6396
1326,REC,SSA,1,4,3459
1327,BH,SSA,11,4,3262
1328,BSB,FLN,9,2,8421
1329,REC,BSB,6,2,3871
1330,SP,SAO,16,4,2676
1331,PMW,RIO,19,5,5422
1332,PMW,SSA,17,1,4326
1333,SP,BH,5,5,9366
1334,RIO,POA,10,2,8807
1335,MCZ,RIO,10,1,3731
1336,SAO,MCZ,12,1,6667
1337,REC,PMW,4,4,3351
1338,BSB,PMW,18,3,2923
1339,FLN,SAO,7,4,9310
1340,MCZ,SP,10,2,9548
1341,RIO,PMW,13,4,3941
1342,RIO,POA,2,1,9187
1343,BH,MCZ,18,5,6567
1344,REC,FLN,11,5,3472
1345,BSB,RIO,19,5,6021
1346,SSA,BSB,18,1,9574
1347,REC,SAO,14,2,5918
1348,POA,SAO,13,5,9005
1349,REC,RIO,7,3,9056
1350,PMW,POA,6,1,3273
1351,MCZ,BSB,14,5,9408
1352,BSB,SSA,3,1,6796
1353,RIO,FLN,1,4,8134
1354,MCZ,PMW,20,1,2737
1355,MCZ,BH,3,3,3854
1356,POA,SSA,14,2,7492
1357,MCZ,BH,14,4,3100
1358,BH,RIO,13,4,9551
1359,REC,SP,14,2,4414
1360,BSB,SAO,20,3,2922
1361,SP,FLN,2,2,4400
1362,RIO,SSA,7,3,9848
1363,SAO,SSA,2,5,2641
1364,BH,SAO,16,5,5555
1365,PMW,RIO,12,5,4405
1366,POA,BSB,19,2,2087
1367,REC,SSA,5,2,9134
1368,BSB,BH,8,4,9174
1369,SSA,FLN,15,4,4932
1370,FLN,POA,6,3,5368
1371,REC,SP,3,5,9826
1372,SSA,SAO,20,1,9764
1373,BH,POA,19,3,2435
1374,FLN,SP,16,3,2150
1375,BH,REC,14,3,5944
1376,REC,FLN,5,5,2600
1377,POA,REC,11,1,5495
1378,BSB,PMW,13,2,8833
1379,PMW,POA,20,2,5313
1380,SSA,SP,15,3,3500
1381,RIO,POA,5,2,8302
1382,FLN,REC,1,2,9585
1383,FLN,BH,3,1,9914
1384,MCZ,SP,12,1,7377
1385,REC,FLN,17,1,9831
1386,SP,POA,5,2,7532
1387,MCZ,SAO,15,3,4601
1388,POA,BSB,20,3,7722
1389,BSB,RIO,8,2,7904
1390,MCZ,RIO,17,5,3134
1391,SAO,PMW,15,3,4180
1392,SAO,BSB,16,4,8453
1393,FLN,SP,1,2,8523
1394,PMW,SP,20,5,4452
1395,MCZ,POA,7,5,4650
1396,RIO,SSA,7,4,2538
1397,REC,SP,6,5,4898
1398,REC,POA,20,3,8923
1399,POA,PMW,13,1,6841
1400,SP,BSB,5,5,4070
1401,BH,SAO,2,2,5015
1402,POA,SAO,18,2,5704
1403,REC,SSA,18,4,6065
1404,BSB,REC,13,1,5347
1405,MCZ,SP,3,3,5190
1406,BH,BSB,11,1,5373
1407,MCZ,RIO,17,5,5424
1408,SAO,PMW,18,4,2190
1409,SP,REC,4,4,9957
1410,SP,POA,6,2,4274
1411,PMW,SP,3,1,5064
1412,MCZ,SP,6,3,4008
1413,SP,SAO,15,2,9346
1414,POA,BH,16,4,5300
1415,FLN,REC,8,1,2502
1416,BH,PMW,1,3,7569
1417,FLN,REC,12,3,9970
1418,BSB,SAO,17,1,6774
1419,RIO,PMW,14,1,4069
1420,MCZ,REC,4,1,8663
1421,REC,BH,11,1,6874
1422,SAO,SP,1,4,5805
1423,RIO,POA,12,3,3415
1424,SSA,SP,19,5,6477
1425,POA,FLN,1,3,8752
1426,SSA,REC,8,1,8984
1427,MCZ,BH,2,1,6189
1428,RIO,MCZ,3,3,4934
1429,RIO,SSA,18,5,9584
1430,SP,POA,19,4,5738
1431,SAO,FLN,10,4,9288
1432,SAO,POA,5,5,3479
1433,MCZ,RIO,18,2,6179
1434,REC,SAO,11,1,4539
1435,POA,MCZ,1,4,9872
1436,POA,BH,3,2,7150
1437,MCZ,BH,17,4,6674
1438,FLN,MCZ,17,5,7568
1439,BH,SSA,12,3,8373
1440,SAO,BH,20,3,8184
1441,SSA,REC,10,4,3679
1442,FLN,SAO,16,1,2791
1443,MCZ,POA,10,2,8125
1444,SAO,REC,12,4,7884
1445,REC,MCZ,17,5,3889
1446,SSA,PMW,15,4,7171
1447,MCZ,RIO,2,3,8554
1448,BH,SSA,16,4,6414
1449,SAO,RIO,1,5,5261
1450,REC,MCZ,12,5,2313
1451,MCZ,BSB,7,1,3560
1452,FLN,RIO,17,2,3075
1453,RIO,SSA,2,1,4828
1454,FLN,BSB,13,4,6743
1455,FLN,PMW,11,4,7717
1456,BSB,POA,10,1,2738
1457,MCZ,POA,12,4,4387
1458,RIO,FLN,17,1,3380
1459,MCZ,SP,7,3,8956
1460,MCZ,RIO,11,5,6761
1461,FLN,SSA,4,2,5104
1462,POA,REC,6,3,3785
1463,SAO,BH,4,4,7672
1464,BH,FLN,4,1,3257
1465,BH,REC,4,4,3808
1466,SSA,BH,19,3,3687
1467,SSA,BSB,19,4,3278
1468,REC,BSB,8,1,5291
1469,SP,RIO,5,2,4397
1470,SP,POA,10,3,8281
1471,SP,RIO,5,2,4804
1472,SP,SAO,3,5,8881
1473,BH,PMW,17,3,4966
1474,BSB,SAO,12,1,7950
1475,BSB,BH,19,5,9723
1476,SSA,RIO,7,4,6887
1477,PMW,SP,8,2,5501
1478,SAO,POA,15,4,6545
1479,FLN,SP,19,3,2422
1480,PMW,REC,8,2,3231
1481,REC,SSA,18,1,9076
1482,SAO,RIO,2,5,2362
1483,RIO,REC,15,2,9217
1484,PMW,SAO,6,3,6528
1485,BSB,PMW,8,3,9307
1486,PMW,RIO,20,5,6470
1487,MCZ,REC,19,3,7962
1488,BH,MCZ,10,3,4986
1489,REC,RIO,20,2,5054
1490,SP,PMW,6,5,8438
1491,FLN,SP,6,5,3512
1492,FLN,REC,15,1,5568
1493,BSB,BH,4,3,8186
1494,BH,BSB,17,2,6901
1495,SSA,FLN,8,4,6092
1496,BSB,SSA,6,5,7037
1497,POA,PMW,3,2,4464
1498,BSB,SP,7,5,8177
1499,RIO,BH,1,3,8423
1500,REC,POA,13,4,7737
1501,POA,BH,5,4,8279
1502,SAO,BSB,17,4,8514
1503,FLN,REC,2,5,9163
1504,RIO,SP,13,1,3655
1505,RIO,SSA,9,4,5818
1506,BSB,SP,3,1,3409
1507,MCZ,SAO,19,5,2813
1508,MCZ,SP,9,2,8505
1509,SP,POA,6,3,4317
1510,SP,FLN,4,4,9085
1511,SSA,BSB,7,5,7034
1512,REC,PMW,15,3,9063
1513,BSB,POA,17,3,6344
1514,REC,SAO,10,4,6081
1515,REC,SAO,4,5,4959
1516,SSA,BH,9,1,9139
1517,FLN,SSA,7,2,6400
1518,RIO,SSA,9,2,3458
1519,FLN,BSB,4,4,8831
1520,BSB,BH,8,2,2621
1521,RIO,PMW,19,4,6625
1522,FLN,SAO,19,1,9259
1523,FLN,PMW,19,3,5323
1524,FLN,SSA,8,5,4430
1525,SSA,SAO,19,3,7390
1526,MCZ,BSB,8,1,6741
1527,REC,BSB,4,3,5246
1528,SAO,REC,15,5,4497
1529,SAO,POA,9,5,3352
1530,REC,BH,20,1,6324
1531,POA,REC,19,3,9979
1532,BSB,SAO,16,5,8409
1533,SSA,PMW,11,3,2811
1534,SSA,RIO,9,2,2372
1535,PMW,SAO,19,1,6381
1536,SAO,POA,15,1,3964
1537,POA,FLN,18,1,6993
1538,MCZ,FLN,20,1,3107
1539,SP,POA,13,5,8204
1540,PMW,SAO,13,5,4950
1541,REC,POA,19,1,4093
1542,REC,BH,6,3,5580
1543,SSA,FLN,4,2,8852
1544,POA,BH,2,3,2898
1545,FLN,BSB,11,5,7236
1546,PMW,MCZ,16,5,6722
1547,FLN,MCZ,17,2,2246
1548,POA,REC,6,3,8736
1549,RIO,SP,10,3,6074
1550,BSB,RIO,6,4,5800
1551,POA,BSB,15,3,5628
1552,SSA,SAO,14,3,2841
1553,MCZ,BH,19,5,7289
1554,MCZ,SAO,11,2,3372
1555,MCZ,PMW,14,1,6823
1556,BSB,MCZ,5,3,5969
1557,BSB,RIO,13,4,5976
1558,SSA,MCZ,10,3,6201
1559,BH,MCZ,13,4,5817
1560,FLN,REC,16,4,7733
1561,SAO,POA,20,4,8603
1562,BSB,POA,10,5,7014
1563,BH,RIO,6,5,3046
1564,POA,SSA,7,5,6593
1565,SSA,BSB,19,2,3964
1566,SSA,FLN,5,3,2647
1567,MCZ,REC,5,4,4341
1568,POA,FLN,8,4,4238
1569,MCZ,POA,10,4,8013
1570,FLN,REC,5,1,8272
1571,POA,MCZ,12,3,3875
1572,BSB,POA,16,2,8080
1573,BSB,POA,1,3,8576
1574,SP,MCZ,7,2,7043
1575,FLN,RIO,3,5,2991
1576,MCZ,SAO,13,1,4490
1577,BH,SP,18,5,9080
1578,BH,REC,17,3,5080
1579,MCZ,SP,11,4,3130
1580,SAO,BH,19,5,6703
1581,POA,SP,14,3,7362
1582,POA,SAO,2,2,4917
1583,MCZ,SSA,18,5,6846
1584,REC,POA,3,2,9629
1585,MCZ,FLN,13,2,7684
1586,RIO,BH,13,1,2265
1587,PMW,SSA,6,4,5717
1588,BSB,SSA,8,1,3140
1589,SSA,BSB,11,2,2597
1590,SAO,POA,3,2,3229
1591,FLN,SP,8,1,9415
1592,REC,SSA,16,5,3013
1593,POA,SAO,9,5,7340
1594,SAO,POA,3,2,3338
1595,FLN,MCZ,2,5,3819
1596,MCZ,RIO,1,1,4895
1597,POA,BH,9,2,8696
1598,REC,BSB,15,2,7748
1599,SSA,REC,1,5,4062
1600,FLN,BH,8,5,4541
1601,PMW,MCZ,8,1,8808
1602,MCZ,SSA,7,3,2373
1603,SSA,RIO,3,3,9143
1604,SAO,BH,2,4,6326
1605,MCZ,BSB,4,2,3316
1606,MCZ,REC,11,1,7121
1607,MCZ,SAO,11,2,4831
1608,REC,FLN,2,1,8465
1609,FLN,REC,1,2,7862
1610,SAO,FLN,8,1,9689
1611,BH,SSA,17,4,3157
1612,PMW,MCZ,2,1,9658
1613,SSA,REC,12,4,8067
1614,RIO,POA,20,5,5277
1615,BH,PMW,1,4,8446
1616,PMW,REC,20,1,9236
1617,POA,FLN,2,4,6817
1618,FLN,SSA,20,2,8237
1619,BH,BSB,19,4,9311
1620,PMW,BSB,2,2,3572
1621,PMW,FLN,8,2,4107
1622,PMW,REC,17,3,6883
1623,SSA,PMW,20,1,9571
1624,RIO,REC,17,3,8087
1625,SP,MCZ,7,3,7635
1626,POA,RIO,20,3,4059
1627,MCZ,SP,1,3,6530
1628,RIO,MCZ,11,4,5139
1629,BSB,POA,2,3,3080
1630,POA,FLN,5,3,2798
1631,REC,PMW,12,2,4050
1632,FLN,BH,14,3,6685
1633,MCZ,SSA,16,5,2226
1634,FLN,BSB,10,2,5083
1635,POA,RIO,1,2,8595
1636,PMW,SP,15,4,3493
1637,POA,RIO,18,5,5755
1638,RIO,REC,4,1,3091
1639,PMW,RIO,16,5,4340
1640,BSB,MCZ,7,1,2291
1641,SP,REC,4,5,7270
1642,POA,BH,14,4,4210
1643,PMW,SSA,8,1,9915
1644,POA,BSB,18,2,5715
1645,SP,SAO,17,4,5625
1646,REC,SAO,20,2,8065
1647,REC,BSB,4,2,5721
1648,SAO,SSA,6,3,4082
1649,POA,BH,14,4,4830
1650,SSA,FLN,3,4,8084
1651,RIO,REC,2,5,7983
1652,PMW,MCZ,3,2,2195
1653,SAO,REC,13,2,5088
1654,REC,FLN,9,2,3913
